mnemonic,number,id
PLAN,5020,8612
PLAN,3640,8609
PLAN,5400,8614
PLAN,4500,8611
PLAD,2500,8600
PLAN,5630,8617
PLAN,5250,8613
PLAN,7401,12235
PLAN,5640,8618
NCSS,124,10145
BIOL,4610,13029
PLAN,5890,8622
PLAN,6040,8623
PLAP,5993,2424
PLCP,2420,8635
LAW,9258,12696
PLAP,4150,8629
PLAP,4800,8630
LAW,7793,13355
EDLF,9820,6659
PLAN,8030,12236
PLAP,3150,8626
PLAP,8850,8634
PLAP,7440,8633
PLAP,7010,8632
MATH,7705,9923
PLIR,8539,8657
BIOL,4820,7437
PLCP,4010,8637
PLCP,4999,8642
PLCP,4210,8639
MEST,3559,11064
PLCP,4150,8638
PLCP,2700,8636
PLIR,3500,8646
PHYS,2030,2330
PSMT,6070,8680
RELG,8708,12981
PLIR,4999,8650
EDHS,3002,11550
PLIR,5810,8654
PLIR,4260,8648
PLCP,8880,8643
PLIR,7390,8655
PLIR,5250,8651
PLIR,5620,8652
PLIR,3010,8644
PLIR,5630,8653
PLIR,4430,8649
ENAM,3110,9523
PLIR,7760,8656
MAE,3010,8281
PLPT,4210,8661
ENCW,4810,11266
POL,1220,8665
PLPT,7500,8664
POL,2220,8666
PLPT,4070,2487
PORT,2120,8667
PLPT,5060,8663
ENAM,8900,9525
LAW,8602,1742
POTR,4270,8668
RELG,8732,14192
PPL,3999,8669
PPOL,7600,8675
PSMT,6020,8679
PSPA,5020,8681
PPOL,5250,8671
PPOL,5450,8672
PPOL,5750,8673
PPOL,7800,8677
PSED,6502,8678
LAW,7715,11626
EDHS,5110,11552
PHSE,7500,12231
NUIP,4340,12485
MATH,1140,1877
MISC,2025,8369
PSYC,3440,8689
PSYC,5410,8698
RELI,3120,2632
PSYC,3500,8690
PSYC,4499,8694
PSYC,4602,8695
RELI,5540,2633
PSYC,4580,2554
RELB,3559,8711
RELB,8310,8716
PSYC,4300,8693
RELH,8702,12982
PSYC,4120,8692
RELI,8709,12985
PSWD,5910,8688
PSYC,7315,8699
ENCR,5620,7805
ENCW,4830,11267
PSYC,7750,8707
GCOM,7640,12132
RELB,8230,8715
RELB,5055,8713
PSYC,7605,8702
MATH,3350,11645
PSYC,8040,8708
PSYC,7655,8705
PSYC,7635,8704
RELB,5559,7091
RELB,7559,8714
PSYC,7615,8703
RELC,1220,7095
RELB,5012,8712
RELC,4610,8721
RELC,2060,8717
RELC,3700,8720
MDST,3700,10595
RELC,5230,8722
ENCR,9650,9526
RELG,7528,8730
ENEC,4500,6668
RELG,2800,8727
BIOL,4900,11778
MATH,4300,14152
RELG,8130,8731
MESA,8993,8361
RELG,4500,2624
RELI,2080,8733
RELJ,2420,8735
RELS,4980,8739
RELJ,5050,8736
RELJ,7559,8738
RELH,3559,8732
RELG,7450,8729
RELJ,5559,8737
RUSS,1020,8741
RUSS,2020,8742
RUSS,3020,8743
RUSS,4020,8744
CHIN,4840,10931
RUSS,5010,8745
RUTR,2730,8749
RUTR,3360,8750
MDST,3804,10596
RUTR,2320,8748
RUSS,5124,8746
SANS,2022,8754
GDS,3220,11177
SAST,2700,8756
SAST,4559,8757
BME,2101,378
MATH,4660,12700
SATR,1100,8758
RELI,2085,12983
ENEC,8600,9527
SOC,5120,8780
LAW,7717,11627
LAW,7723,11628
SATR,3559,8760
SOC,5080,8778
SOC,2055,8763
SOC,8040,8783
SOC,2320,7138
ENGL,1550,11268
ENGL,3271,13783
SOC,8000,8782
CHTR,3840,9988
GERM,2120,11587
SOC,3060,8767
PHAR,9002,10152
CHTR,5840,9989
GERM,3120,7967
MATH,4840,12701
MATH,7010,8325
SOC,3056,7140
SOC,4970,2709
SOC,4870,8775
SOC,4090,8773
ENGL,3320,13784
SOC,4981,8776
SOC,4070,8772
SOC,3490,8770
CLAS,2559,9990
MSE,4960,2001
SPAN,4312,8788
MATH,3354,1889
PHYS,2320,8560
SPAN,4701,8791
SPAN,5600,8794
STAT,5260,8804
ARTS,4900,264
ASTR,6420,7394
SPAN,4412,8789
MATH,7800,8331
ENGL,3520,13786
SPAN,5960,8795
SPAN,8999,8801
SPAN,7290,8796
EDHS,7120,10015
GETR,3390,7977
ENGL,3470,13785
LAW,8628,1758
SPAN,8505,8799
STAT,5130,8803
SPAN,7840,8797
SPAN,7880,8798
SPAN,8550,8800
ENGN,8310,9528
MATH,8750,1913
STAT,7120,8806
STAT,9995,8807
EDHS,5242,11553
STAT,1602,13988
SWAG,2200,8814
STS,3520,8811
STS,3993,8812
STAT,5266,8805
BIOL,2010,323
SWAG,3140,8817
SWAG,2848,8815
CHEM,2559,10930
SWAG,2892,8816
SWAG,3300,8818
SWAG,2224,7192
BIMS,5559,8868
ARCH,5301,10269
MED,8675,9002
MED,8676,9003
BME,2104,7451
SWAG,4100,8822
CHIN,1026,8878
RELJ,2030,2637
SYS,4000,8830
MEST,5270,9288
SWAG,4050,8821
SWAG,4999,8823
ARCH,3422,12770
ARCH,3710,12771
SWAG,3820,8820
ENGL,3545,13788
NCTH,107,9751
RUSS,3010,2656
PHIL,3790,2251
SYS,7097,8842
SYS,7582,8843
MDST,4109,11650
ENGL,3572,13789
SYS,6054,8836
CHEM,9180,9985
ENGN,3600,8914
LAW,7724,11629
SYS,7050,8841
SYS,6582,8838
SYS,7005,8840
NCED,178,10597
ENGL,3635,13790
ANTH,2810,6486
PHIL,7570,12488
ARCH,5760,7335
LAW,8827,9272
PHIL,7590,12489
TBTN,5040,8847
ARCH,7272,10905
YIDD,1060,8850
LAW,8844,1780
ARCH,8801,9952
BME,3310,380
MUEN,2650,14159
URDU,5020,8849
PHIL,5530,12487
URDU,3020,8848
ANTH,2157,8854
CHIN,116,8879
ANTH,3255,12795
ARH,2500,11511
ANTH,2858,8855
ANTH,3050,8856
BME,6311,9466
PHYS,8320,10490
ENGR,4595,1063
ARAB,1026,8858
ARAB,116,8859
LAW,9050,1800
ARH,3030,11512
PHS,4016,12491
ARAB,126,8860
MED,8677,9004
MED,8678,9005
ARAB,2016,8861
PHYS,9420,8590
ARCH,2040,8864
ARAB,2026,8862
ARAB,216,8863
ARH,1004,8865
ARAB,226,2979
ARTS,2511,8867
ARTH,2772,8866
RUTR,3350,2670
ARH,4591,200
ARH,3403,11513
ENGL,3660,13791
CE,6993,432
CHEM,1611,471
CE,6460,9472
CE,7993,436
MATH,4750,13614
CHIN,1016,8877
CHEM,3961,482
PHS,5640,9765
BIOL,7510,8873
GNUR,6020,7983
CHEM,8520,8876
BIOL,4650,8872
BUS,5030,8874
CHEM,3610,478
SANS,3014,12989
PHS,7016,12493
CS,6456,7615
CHE,2202,7489
LAW,9059,9273
MEST,5620,11065
COMM,3101,8885
COMM,3115,8886
COMM,3141,8887
COMM,4440,8888
DANC,2559,8889
ARH,5601,7349
CHIN,2026,8882
CHIN,216,8883
CHIN,226,8884
ENGR,900,9529
COMM,5100,585
ECE,3103,7654
ECON,4350,9147
DRAM,4591,9998
DRAM,2303,8891
ENMC,8500,9531
CHIN,2010,527
MATH,4901,13615
ECON,4060,7685
EDHS,7080,8898
MED,9671,14157
DRAM,7630,9138
CHEM,5220,7527
EDHS,4670,8893
EDHS,5480,8894
EDHS,5612,8895
EDHS,5670,8896
EDHS,6610,8897
ENMC,3510,9530
ECON,4710,9148
MED,8679,9006
MED,8680,9007
ENGL,3900,13792
ENMD,3820,9532
ENMD,5200,9533
CHE,4561,9979
ENGL,3971,13793
EDIS,5210,7755
ENNC,3120,9535
EDIS,2870,8902
EDHS,8220,8901
EDIS,5993,927
SOC,2220,8764
LAW,9062,1805
ENMD,8130,9534
SOC,4559,7146
EDHS,7780,8900
ENNC,3240,9536
PLAD,8120,10492
ARH,7030,11514
MATH,8853,13616
EDIS,5910,8905
ENNC,3620,9537
PATH,8320,10149
PHAR,9001,10151
CHIN,4200,13252
CHEM,1400,10929
EDLF,7070,8909
MUSI,2090,14516
ENAM,3520,8913
STAT,7200,7183
PC,5070,9019
PHIL,3180,9760
EDLF,7608,8910
ENRN,3400,9539
EDLF,8652,8911
PLAD,8220,10493
MUSI,2350,8392
PLAN,5470,9778
EDLF,8658,8912
PC,4030,8486
EDLF,7100,7782
PETR,7559,10150
ARH,7403,11515
PLAN,5650,8619
ENLS,3559,14060
ENRN,8510,9541
SOC,4810,2707
FREN,4993,1228
SOC,5370,12009
MDST,3750,13617
ENGL,4520,13794
ENGL,4530,13795
ENMC,5100,14061
ENMC,9500,1085
GBUS,7296,8925
FREN,1016,8917
FREN,1026,8918
PHIL,3652,10153
MUSI,3342,14517
FREN,116,8919
FREN,126,8920
FREN,2016,8921
FREN,2026,8922
FREN,216,8923
GBUS,7347,8927
FREN,226,8924
CHEM,1500,11790
PHIL,7341,10154
PHS,7831,12494
SOC,5420,8781
PHIL,7450,10155
GCOM,5231,8935
GCOM,7311,8938
GCOM,5211,8934
GCOM,7211,8936
GCOM,7261,8937
ENMD,9500,1092
GCOM,7361,8939
ENGL,4545,13797
GCOM,7381,8940
PLCP,1500,12238
PHYS,6350,9929
PLAP,6500,12237
LAW,8024,11630
ENGL,4559,13798
MDST,3755,13618
MSE,3070,14733
PHIL,7632,10156
EDIS,8998,7772
PLAN,5891,10494
ENPG,5400,9538
PLCP,5993,2452
PLCP,8140,9786
GERM,116,8945
GERM,126,8946
GERM,2016,8947
GERM,2026,8948
GNUR,5160,8951
GERM,216,8949
GERM,226,8950
GNUR,6060,8952
PSED,6001,2514
PPOL,7250,9028
PSED,6510,9029
GNUR,6110,8953
PSMT,6040,9031
PSMT,6030,9030
PSED,6501,9930
ISHU,3860,8965
ENWR,2620,14062
PHYS,3650,2344
ISBU,4851,8961
EVHY,7559,14063
ISHU,4840,8967
NCPR,505,9014
SOC,9540,13986
HIUS,6006,8958
HIUS,6007,8959
ENGL,4560,13799
PHIL,8161,10157
PLAP,4180,10495
ISBU,4993,8962
GNUR,6460,8955
GNUR,8630,8956
ISHU,4190,8966
MATH,5654,1898
ISLS,3340,8968
HR,4100,8960
RELG,2255,9931
HIST,3281,8957
ISLS,4030,8969
ISLS,4140,8970
EVSC,2800,1175
IT,3320,8975
MATH,8380,12702
ARCH,7020,12049
ITAL,1026,8977
ITAL,116,8978
EDHS,4100,10009
ISLS,4260,8971
LAW,8025,11631
ITAL,126,8979
ENGL,4561,13800
ITAL,2016,8980
EVSC,3880,9546
ITAL,2026,8981
ITAL,216,8982
LATI,116,8987
ITAL,226,8983
LATI,126,8988
LATI,2016,8989
LATI,2026,8990
LATI,216,8991
LATI,226,8992
SYS,2057,2801
GBUS,9855,7935
MATH,8630,12704
ENGL,4580,13802
MICR,9998,9008
MUSI,2570,9010
ENGL,4562,13801
MED,8673,9000
MATH,3120,8994
MATH,8410,12703
MED,8671,8999
MED,8674,9001
NCPR,501,9013
NCHP,111,9012
RELG,2605,9932
NCSS,106,9016
NURS,2595,9017
NCSS,102,9015
MUSI,2390,9009
NCBM,109,9011
ARTH,3151,11516
ENGL,4590,13803
PLAP,3350,8628
MED,9690,14158
MATH,5658,11393
PLAP,4440,10497
GNUR,6405,7990
GNUR,7411,1410
MATH,5840,11394
MESA,1000,8360
NESC,9020,13632
PLCP,2500,9027
HIST,7001,9209
EDHS,3000,10005
PHS,8910,9021
RELG,3444,9933
EDHS,3030,10006
MATH,8450,11395
PLAP,2270,8625
PLAP,2500,9026
PHS,7251,7234
ENGL,5100,13804
PSYC,4001,9035
GNUR,8140,7996
PSYC,4002,9036
RELC,3211,9037
RELC,3550,9038
EVSC,4670,14064
AAS,3652,9076
RUSS,1026,9040
FAC,3012,14065
RUSS,116,9041
MATH,8559,11396
RUSS,126,9042
PORT,2050,14314
RUSS,2016,9043
RUSS,2026,9044
SOC,2200,9047
RUSS,216,9045
RUSS,226,9046
SOC,2260,9048
SPAN,1016,9051
SPAN,1026,9052
SPAN,116,9053
SPAN,126,9054
SPAN,2016,9055
SWAG,2858,9934
PSPM,5260,9034
COMM,3030,551
SWAH,1010,9061
STS,3110,9060
SPAN,216,9057
TBTN,1016,9063
PST,4999,8687
AAS,2559,9074
CHEM,1820,7509
ARCY,4999,12050
STAT,5020,9059
ENGL,5559,13805
SOC,3059,9844
SPAN,226,9058
TBTN,216,9069
TBTN,226,9070
TBTN,1026,9064
ZFOR,3551,9071
TBTN,116,9065
TBTN,126,9066
URDU,8993,9935
ZFOR,3555,9072
TBTN,2016,9067
TBTN,2026,9068
AAS,2700,2
AAS,3280,9075
ZFOR,3556,9073
ZFOR,3552,9936
NURS,4950,2196
AAS,3500,5
MDST,3102,12705
ANTH,3680,56
AAS,5559,6476
ANTH,3589,9080
FREN,4743,1226
ANTH,2500,9078
ARAB,5810,116
GBAC,7208,14066
PLCP,4020,10499
ANTH,3590,9081
MDST,3106,10450
GBAC,7213,14069
ANTH,4991,61
ANTH,1050,9077
ANTH,2557,9079
ANTH,3830,9082
ANTH,7589,9084
ARAB,5010,115
NURS,4559,11419
ANTH,5510,9083
ENGL,5700,13806
MESA,2110,12936
ENGL,5810,13807
ARTH,2281,9091
ARH,5001,9088
COMM,5559,13253
ARH,9520,7357
ARCH,8230,188
ARH,3606,9087
CE,6740,9106
ARH,7606,9089
ARCH,5110,9086
ARH,8994,9090
ASTR,1559,11519
GREE,5140,12135
GNUR,8993,12134
ARTH,1051,219
PLAN,5830,8620
ARTH,2351,9092
PETR,2559,14519
ARTH,2371,9093
ARTS,5900,11518
GBAC,7217,14073
PLAN,5130,11090
PHS,5070,2274
ARTH,3254,9094
BIMS,8030,9099
GBUS,7901,11849
CHEM,2321,12071
CHEM,4430,9108
GBUS,7806,1264
BIMS,8053,299
GSGS,3110,12136
ASTR,6470,9098
PLAC,8240,12496
ASTR,3470,9097
ARTS,2570,9096
ENGL,5830,13808
MDST,3115,12706
BIOL,1050,9100
ENGL,8596,13813
ASTR,3460,11520
ENGL,8480,13809
CS,3501,13254
HIAF,1501,6776
BME,6103,390
ENGL,8527,13810
PLCP,4260,10501
ENGL,8560,13812
STAT,3280,14550
CE,3700,413
CE,3212,9104
EDHS,4000,10007
EDHS,4001,10008
ENGL,8559,13811
STAT,4800,14551
CE,3210,9103
CE,3300,412
CE,3800,9105
MUSI,4559,11654
PLAD,7100,8603
CHEM,5599,9111
CHEM,5750,9113
CHTR,5559,9118
CHIN,5230,9114
CHEM,5730,9112
ARH,7201,206
CHTR,3010,9115
CLAS,3210,9120
CLAS,3100,9119
ECE,8825,9145
ENGR,3501,11269
ECON,4080,9146
CHTR,5010,9117
CLAS,6559,9121
MICR,8044,11066
ENPW,4910,1103
CS,4760,13255
PLAN,5993,2400
MDST,3140,10117
CS,4810,7613
ISSS,4457,9234
PLAN,3811,12497
HIEA,2073,12137
PLAN,8090,12499
PLAN,6811,12498
CS,6610,9126
PLAN,8500,12500
ENGL,8800,13814
STAT,4310,12990
CS,7457,621
ARH,7612,12051
CS,6890,12824
CS,7993,622
CS,4730,9125
STAT,4993,11478
MDST,3202,11397
STAT,4996,14552
GBUS,8515,13483
CHEM,3420,7519
DRAM,2110,641
DRAM,9230,9140
DRAM,7450,9137
SARC,3500,11699
MDST,3900,12475
EAST,8999,9143
SYS,6009,10873
DRAM,7190,9131
ECE,4332,714
DRAM,7390,9134
MDST,3300,10118
DRAM,7130,9129
DRAM,7330,9132
DRAM,7350,9133
DRAM,8690,9139
MICR,8341,10455
STAT,6520,12271
CE,6020,10638
EAST,8998,9142
ECE,6261,9144
EDIS,5058,884
EDLF,9740,9155
EDIS,8851,9149
PLAN,8710,12501
EDLF,8657,9154
DRAM,2310,645
ENGL,8830,13815
CELL,8202,9977
ARH,5611,12772
HIEU,2041,8021
EDLF,8170,9153
ALAR,7010,9937
CHEM,3993,483
SYS,7096,2825
EDLF,6170,9152
NUCO,4310,12484
EDLF,3500,9150
ENAM,8300,9157
DRAM,2440,13256
PLAN,8811,12502
ENGL,9899,9160
ENSP,8559,9168
CHEM,4421,7525
GBUS,8517,13485
PLAP,4810,2421
ENGN,3400,9161
MDST,3406,11058
EVAT,5559,9169
ENRN,8110,9167
ENMD,8559,9165
ENRN,4530,9166
ENMC,3320,9164
ENGL,8900,13816
LAW,7610,7218
ENGR,1595,9162
ENLT,2513,9163
TBTN,8993,12019
EVEC,7202,9170
LAW,7766,13486
ENGL,9710,13818
ENGL,9540,13817
MICR,8400,10776
GBUS,7106,9181
EVSC,4832,9173
GBUS,7358,9183
PLAP,4330,11091
GBUS,7107,9182
GBUS,7100,9178
ANTH,1559,9940
HIST,7161,9210
FREN,5100,9177
EVSC,7400,9175
NUIP,4006,11970
PHS,8120,10163
HIST,8451,9211
GBUS,7105,9180
ANTH,1401,9939
HIEU,3181,12138
PPOL,3250,10508
DRAM,9250,9141
ENGR,2050,13819
MDST,3504,11398
CHEM,4440,14608
PHYE,1820,2321
CHEM,4951,486
GBUS,7612,9184
NURS,3003,2193
MUSI,3332,2061
EDIS,5111,9892
PLPT,5010,10507
PLPT,4320,10506
PLIR,8639,10504
PLIR,8500,10503
PLPT,4031,10505
HIEU,3291,12139
WGS,2893,12020
BIOL,3090,7422
MDST,4660,12708
CHEM,5120,10292
LAW,7768,13487
PLAP,4999,11092
MDST,3650,11401
GREE,5120,9197
GNUR,6465,9196
HIEU,3442,9202
MDST,3640,11400
HIEU,3041,9200
HIEU,2559,9199
CHEM,5540,14609
PPOL,4740,10509
STAT,7520,14553
EDIS,7130,8906
HIEU,3121,9201
BIOL,3150,7423
HIEU,3559,8029
LAW,7769,13488
PLAP,5500,10168
GBUS,9862,10977
PLCP,4200,10169
PLAC,5430,2374
ANTH,3541,9942
PLAN,5580,2397
HIEU,3622,8031
PLCP,4220,10170
MISC,1020,8366
GBUS,9863,10978
PLAN,1010,10165
PLAN,8800,10167
PLAP,3190,7028
DRAM,7100,680
PLCP,5610,2451
PLAN,6010,2401
GBUS,9864,10979
MDST,4801,1947
PLAN,5420,10166
PLCP,3012,12503
DRAM,7230,7634
PLCP,7559,12504
PLIR,4720,10172
LAW,7770,13489
PLIR,3380,10171
ENGN,3310,9894
EDHS,7245,11554
PLIR,4760,10173
MED,6712,10765
PLIR,5500,10174
LAW,7775,13490
DS,4001,13257
PPOL,7110,2507
PLIR,7500,2477
PPOL,7005,10512
PPOL,5460,10511
DRAM,9130,10651
PPOL,3260,10177
PPOL,7045,10514
PPOL,4500,10178
PPOL,7035,10513
ANTH,3700,57
PPOL,4760,10179
MED,7718,6942
HIEU,5031,9204
PPOL,4770,10180
MED,6514,12709
MED,7752,12710
GBUS,8483,9188
MEST,4991,8362
PATH,8130,2201
GDS,2559,6755
GBUS,8461,6227
HIEU,7071,9205
GCOM,7420,7950
GBUS,8482,9187
GERM,5250,10981
PATH,8300,10148
PC,5060,2217
PSMT,6080,10516
PPOL,5500,10182
PPOL,5240,10181
GBUS,8090,1271
GERM,5610,10982
DRAM,8490,10649
PLAN,4510,13491
MEST,2470,10453
HIST,5621,9208
MICR,8001,8363
DRAM,8999,10650
ARTH,2961,12053
HIST,3111,9207
GETR,4493,10984
PERS,1010,2220
PERS,2010,2221
PORT,3559,12505
GETR,3600,10983
MEST,2559,11405
PSYC,2400,2541
ARTH,2851,12052
PSPM,4010,7060
POTR,3559,12506
PPOL,7020,10184
LAW,9087,13356
GERM,7400,9193
GDS,2020,9191
PPOL,7410,9336
GETR,3400,9194
GCOM,7851,9190
PPOL,7065,10187
HIME,4993,1495
PHIL,2640,13159
ANTH,3455,12796
LAW,8620,1753
GNUR,5701,10985
PSYC,1020,14736
GNUR,5710,1391
GNUR,6022,10986
HIME,5559,12140
PLPT,3610,12239
CHEM,5610,14610
ISHU,4314,9223
ISBU,4670,9218
ISHU,3304,9219
ISLS,3100,9225
HIUS,3652,9214
PPOL,3200,10176
PPOL,3240,9328
ISHU,4315,9224
ISHU,4061,9222
PHIL,5570,13942
PHIL,3710,2249
PPOL,3559,12507
MEST,5559,11406
RELJ,3665,14193
WGS,3140,10238
EAST,5323,13258
ISSS,4315,9233
LAW,7057,9256
LAW,8642,11632
LAW,7085,8191
ISSS,3671,9229
ISSS,4281,9231
LAW,7105,9257
LATI,3130,9254
LAW,9057,1803
GCOM,7871,9896
LAW,8810,1765
PLPT,4999,8662
PSYC,3990,14737
LATI,7070,9255
GCOM,7892,7962
PORT,4920,12240
SOC,5900,14200
LAW,7106,9258
ISSS,4314,9232
LAW,7107,9259
LAW,7109,9260
LAW,7110,9261
ISSS,4061,9230
ITAL,7375,9238
ITAL,5559,9237
JPTR,5210,9244
JAPN,4860,9239
JAPN,7860,9240
LASE,3559,9252
JPTR,4210,9242
JPTR,4890,9243
ITTR,3770,1618
KOR,4993,9247
KRTR,4559,9249
PSYC,4005,10517
KRTR,3559,9248
KRTR,5559,9250
GBAC,7221,14565
LATI,3120,9253
LAW,9108,1819
LAR,5330,1638
LAR,6210,9251
LAW,9089,1815
ITAL,3030,9236
LAW,9019,1787
LAW,7113,9263
LAW,7112,9262
LAW,8634,9270
LAW,7682,9267
LAW,7676,9265
MSE,3080,8373
LAW,9061,8251
BIOL,4560,11522
LAW,8021,9268
LAW,8022,9269
PPOL,3225,13492
LAW,7679,9266
LAW,8636,9271
PHIL,2650,11660
LAW,9154,9275
LAW,9153,9274
LAW,9155,9276
LAW,9161,9277
LAW,9164,9278
MAE,6594,9280
MDST,3703,6937
CHIN,2060,7562
MED,7720,9284
WGS,3440,12024
MDST,4106,9281
MDST,8559,9283
MEST,2270,9287
BIOL,4994,9101
RELB,3655,10190
MSE,4270,9289
LAW,9174,10442
PHS,7215,13943
MESA,2559,9286
PSYC,7480,2568
MED,7730,9285
RELS,4995,2646
MSE,7995,9291
GCOM,7894,9897
RELA,5559,10189
BIOL,4911,345
BIOL,4995,11523
NCBM,304,9299
RELB,5430,10191
NCFA,136,9301
HIST,3352,12141
NCTH,104,9307
GNUR,6652,13566
NCPD,122,9304
NCPR,503,9305
GNUR,6644,13565
NCBM,283,9298
WGS,3750,12025
NCFA,135,9300
ECE,4850,720
NCFA,138,9302
NCBM,112,9295
NCBM,171,8424
RELB,5520,10192
NCSS,121,9306
NCTH,108,9308
NCBM,186,9296
EVSC,3201,1180
EVSC,4340,9549
EVSC,4250,9548
WGS,4101,12026
PSYC,5035,10518
CHIN,4020,7565
GNUR,6253,7987
GNUR,6120,10987
ENWR,4830,1130
NUIP,4610,2192
EVSC,4070,9547
EVAT,7350,9543
EVHY,5640,9544
EVSC,5060,9552
EVSC,3850,9545
PHS,8931,13944
EVSC,4851,9551
GNUR,5006,9898
RELC,5158,10196
PSYC,5315,10519
RELC,5048,10194
PSYC,7005,10520
RELC,5155,10195
CHTR,4010,14611
RELC,5910,10197
RELC,5976,10198
PPOL,4240,10824
RELA,4100,10523
PSYC,7055,10521
RELA,7559,10524
LAW,9232,11390
WGS,4610,12027
MSE,2090,1995
LAW,9224,11386
ECON,8510,13259
RELG,1559,10199
GREE,5150,10989
PHSE,7701,13945
MISC,2010,1986
EDHS,3891,11812
SYS,6064,12994
RELB,5170,10526
TBTN,1010,2831
HIEU,3390,10993
RELB,2135,10525
EDHS,2230,13260
RELC,5077,2610
RELH,2559,10201
EDHS,7190,823
HIEU,3141,8024
HIEU,2051,10992
RELB,5810,10527
HIAF,7002,10991
URDU,3300,11155
RELG,8000,10200
RELC,5130,10529
RELG,4220,2623
CLAS,3260,14612
WGS,2300,12995
WGS,3110,12996
RELG,3780,10533
RELG,3800,10534
EDHS,7210,824
RELJ,3830,10537
RELI,5400,10202
RELJ,3430,10203
RELJ,5048,10204
RELJ,8559,10205
RELC,8559,10530
WGS,4650,12028
NUIP,4410,8480
PHIL,2652,14520
RELG,8330,10535
RELG,2260,10531
PPOL,5350,12508
HIEU,4993,1481
ISLS,3211,9630
RUSS,7360,10540
ISLS,3300,6837
WGS,3115,12997
HIEU,5011,10995
PHS,3050,12490
HIEU,3702,10994
ISLS,3780,8098
RUSS,5190,10539
ISLS,3280,9227
CE,6440,10287
RUSS,7500,10541
RELJ,5291,10538
RUTR,2360,10542
ARTH,3491,11517
RELS,4999,8740
APMA,3501,6500
NCBM,219,8429
PLCP,4201,10500
COMM,2010,546
SANS,2026,10543
SANS,5026,10544
EVSC,4190,12999
GBUS,7401,12126
GBUS,7405,7893
GNUR,6023,9899
ISLS,4110,8099
PLCP,3210,2434
GBUS,8451,4302
RUSS,5176,10207
WGS,3230,12998
RELS,4998,2647
ISLS,4170,9631
ISSS,3383,9632
PLAP,8840,11093
RUTR,2460,10209
ENGR,4010,1062
GBUS,8476,9563
SATR,3010,10547
ISSS,4071,9634
MUEN,3670,2026
PHS,3104,14521
ISSS,4370,9636
PHS,7120,8538
IT,3290,9638
SARC,3301,10545
IT,5040,1609
HIST,9962,12143
ISSS,4330,9635
MUEN,4690,6951
GBUS,8477,9564
HIST,4591,7212
PLAN,2110,2388
HIEU,2002,8020
HIME,3192,10996
HIUS,3282,1537
GBUS,9740,9565
HIME,7031,10997
GBUS,9861,9567
SAST,2050,8755
PHS,7201,13640
SOC,4190,13197
HIUS,3151,12144
MUPF,2130,2031
GCOM,7390,9570
PSYC,3991,14738
GBUS,9857,9566
GNUR,7253,6768
GDS,2100,9571
HIST,5002,10998
SOC,4680,9369
GERM,1120,7966
GERM,5480,9578
HIUS,7072,12146
MUEN,2690,6950
GETR,3372,9580
GERM,7420,9579
HIUS,3654,12145
HIST,5031,10999
NCFA,146,11070
ENGR,6559,13820
GBUS,8011,12394
GETR,3620,9582
PLAN,5581,11430
LAW,9280,13357
GETR,3420,9581
MSP,3501,11954
LAW,9297,13358
GDS,3112,9572
PHYS,1110,2325
HIST,3112,9607
HIUS,4559,9614
HIEU,7003,9601
GNUR,6654,12872
HILA,3061,9604
HIEU,8011,9603
LAW,9303,13359
SPAN,7559,11476
ENGL,4270,14264
HILA,3071,9605
HIEU,5312,9600
HIUS,3851,9613
HIUS,2071,8064
HIST,5063,9608
HIST,8240,9609
HIST,8331,9610
HIST,8501,9611
PSYC,4112,12246
SOC,4640,10549
GBUS,8014,12395
HIEU,7013,9602
PHS,8126,14522
NCPH,108,11071
ENLT,2530,11270
HIUS,6010,9615
HIUS,6029,9616
HIUS,6030,9617
HIUS,8230,9618
MUPF,3950,11955
SOC,5320,10551
GNUR,7251,1408
HR,4110,9620
SLAV,4500,10214
PHS,8951,14523
IHGC,3550,12147
NCSS,122,11072
SOC,5059,10550
SOC,9060,8785
IHGC,7559,12148
ENSP,3610,1111
GCOM,7820,7958
GREE,5100,9587
SPAN,4960,8792
SLAV,8500,10216
GREE,8100,9588
ENWR,1520,13821
HIEU,3111,1475
PHY,8040,11083
HIEU,3752,9598
HIEA,8011,9591
HIEA,3171,9590
ISHU,3044,12149
HIEU,3215,9594
SLAV,5610,10215
NESC,8550,11073
HIEU,3231,9595
HIEU,3612,9597
INST,3150,9217
ISHU,3456,12150
ISHU,3621,8964
HIEU,3382,1476
HIEU,3021,9593
MAE,7150,9702
MATH,7450,9705
MATH,1212,8309
MATH,3255,8311
MDST,2200,9707
MDST,3850,9711
SPAN,7100,10553
MDST,3503,9708
NESC,9999,2173
SPAN,7710,10555
ENGL,3380,14419
PHY,8041,11084
ISSS,4060,8973
MATH,7320,9704
ISSS,4131,9917
MATH,5030,9703
MDST,3601,9709
MDST,3620,9710
PATH,8620,9753
SPAN,7200,10554
MDST,4102,9712
MDST,4000,8342
IT,3380,9639
MED,7729,9714
MICR,8200,9715
MSE,6060,9716
EVEC,5559,13823
GBUS,8025,12397
SOC,3370,9049
NUCO,4450,11074
PERS,5020,9756
PERS,3020,9755
MICR,8380,1981
PHYS,3040,8564
PHYS,1429,8556
EURS,6300,13822
SPAN,8520,10556
MUSI,4533,9722
MUSI,4720,9724
EVSC,4150,11272
MUSI,1620,9719
PHYS,3250,10488
COMM,3330,7584
MUSI,3080,2059
MUSI,4540,9723
MUSI,4524,9721
