Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2018 January,COMM,4589,GCI: General Topics,"Elliott,Christopher Lloyd Wilcox",504,4.00,12,3,9,0,0,0,0,0,0,0,0
2018 January,COMM,4589,GCI: General Topics,"Sarker,Suprateek",503,3.91,14,0,10,4,0,0,0,0,0,0,0
2018 January,COMM,4589,GCI: General Topics,"Webb,Robert I",502,3.90,20,3,10,7,0,0,0,0,0,0,0
2018 January,DS,6559,New Course:  DS,"Wang,Ke",001,-,-,1,2,1,2,0,0,0,0,0,2
2018 January,ELA,2910,Skills for Critical Reading,"Luedtke,Karlin Rae",1,3.86,17,1,12,2,1,1,0,0,0,0,0
2018 January,ENGN,3440,"London, The Theatrical City","O'Brien,John F",501,3.77,15,0,6,7,2,0,0,0,0,0,0
2018 January,ENLT,2555,Special Topics,"Spaar,Lisa R",1,3.95,17,0,14,3,0,0,0,0,0,0,0
2018 January,ENSP,1600,Public Speaking,"Gardiner,Margaret Elaine",1,3.87,19,0,11,8,0,0,0,0,0,0,0
2018 January,EVSC,2070,Earth Systems Tech & Mgmt,"Gorman,Michael E",1,-,-,0,0,3,4,0,0,0,0,0,0
2018 January,EVSC,3665,Tropical Ecol & Conserv/Belize,"Smith,David E",501,-,-,1,6,2,1,0,0,0,0,0,0
2018 January,EVSC,4559,New Course: EVSC,"Macko,Stephen A",1,3.74,19,1,10,4,1,3,0,0,0,0,0
2018 January,FREN,3553,J-Term in Paris,"Blatt,Ari Jason",501,-,-,0,10,0,0,0,0,0,0,0,0
2018 January,FRTR,2553,J-Term in Paris,"Blatt,Ari Jason",501,-,-,0,10,0,0,0,0,0,0,0,0
2018 January,GBUS,8439,Ldsp&Cultures of Trust & Innov,"Smelick,Robert M",001,-,63,0,0,0,0,0,0,0,0,0,0
2018 January,GBUS,8515,Economy In Trans-Cuba,"Lipson,Marc Lars",001,-,24,0,0,0,0,0,0,0,0,0,0
2018 January,GBUS,8516,Adapt Pro Srvs Bus -Russia,"Loutskina,Elena",001,-,27,0,0,0,0,0,0,0,0,0,0
2018 January,GBUS,8517,Nav Diff Waters:Singapore&SriL,"Modica,Marc",001,-,18,0,0,0,0,0,0,0,0,0,0
2018 January,GBUS,8633,Software Development,"Cowan,Alexander C",001,-,23,0,0,0,0,0,0,0,0,0,0
2018 January,GDS,2559,New Course: GDS,"Colvin,Christopher James",1,-,-,0,3,2,0,0,0,0,0,0,0
2018 January,GETR,3559,New Course: GETR,"Biemann,Asher D",501,-,-,0,4,1,0,0,0,0,0,0,0
2018 January,GNUR,6320,AG-AC Seminar II: Immunology,"Brashers,Valentina L",1,3.95,34,11,21,0,1,1,0,0,0,0,0
2018 January,GSGS,2211,"Enviro, Health, Dev. in Africa","La Fleur,James Daniel",1,3.95,19,1,15,3,0,0,0,0,0,0,0
2018 January,GSGS,3365,Conscious Social Change,"Steidle,Gretchen Anne",1,-,-,0,3,4,1,0,0,0,0,0,0
