TermDesc,Subject,Catalog Number,Class Title,CourseID,Primary Instructor Name,ClassSection,ClassNum,ClassAcademicGroup,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW,LEVEL
2021 Spring,CS,3205,HCI in Software Development,006898,"Apostolellis,Panagiotis",001,16157,ENGR,3.83,36,10,14,7,1,0,1,1,0,0,2,UGRD
2021 Spring,CS,3240,Advanced Software Development,006903,"McBurney,Paul William",003,19867,ENGR,3.88,76,0,55,17,3,0,0,1,0,0,0,UGRD
2021 Spring,CS,3240,Advanced Software Development,006903,"Sherriff,Mark S",001,15927,ENGR,3.84,94,1,56,31,3,1,1,1,0,0,0,UGRD
2021 Spring,CS,3240,Advanced Software Development,006903,"Sherriff,Mark S",002,16449,ENGR,3.86,77,1,56,14,2,1,2,1,0,0,0,UGRD
2021 Spring,CS,3250,Software Testing,045512,"Praphamontripong,Upsorn",001,19075,ENGR,3.86,78,24,44,2,1,4,1,0,2,0,0,UGRD
2021 Spring,CS,3330,Computer Architecture,006902,"Khan,Samira Manabi",100,15959,ENGR,3.94,87,73,8,2,2,1,0,0,0,1,0,UGRD
2021 Spring,CS,3330,Computer Architecture,006902,"Venkat,Ashish",200,16158,ENGR,3.63,40,4,15,11,5,2,1,0,0,2,1,UGRD
2021 Spring,CS,3501,Spec Topics Computer Science,045086,"Dugan,Joanne B",004,20831,ENGR,3.73,16,0,14,1,0,0,0,0,0,0,1,UGRD
2021 Spring,CS,3501,Spec Topics Computer Science,045086,"Fletcher IV,Preston Thomas",001,19099,ENGR,3.80,51,16,18,7,4,4,1,0,0,0,1,UGRD
2021 Spring,CS,3710,Intro to Cybersecurity,045511,"Orebaugh,Angela D",001,16619,ENGR,3.89,100,0,74,21,2,2,1,0,0,0,0,UGRD
2021 Spring,CS,4102,Algorithms,006918,"Floryan,Mark Richard",001,15534,ENGR,3.64,91,1,44,22,4,13,5,1,0,1,1,UGRD
2021 Spring,CS,4102,Algorithms,006918,"Horton,Thomas B",002,16305,ENGR,3.81,59,3,35,12,4,5,0,0,0,0,0,UGRD
2021 Spring,CS,4414,Operating Systems,006914,"Lin,Xiaozhu",002,16450,ENGR,3.95,31,6,20,3,1,0,0,0,0,0,2,UGRD
2021 Spring,CS,4414,Operating Systems,006914,"Reiss,Charles",001,15440,ENGR,3.83,48,13,27,3,2,2,0,0,0,0,1,UGRD
2021 Spring,CS,4457,Computer Networks,006931,"Orebaugh,Angela D",001,16025,ENGR,3.81,41,0,24,12,4,0,1,0,0,0,0,UGRD
2021 Spring,CS,4501,Spec Top: Computer Science,006942,"Behl,Madhur",003,16304,ENGR,3.53,19,10,4,2,0,1,0,0,0,0,2,UGRD
2021 Spring,CS,4501,Spec Top: Computer Science,006942,"Heo,Seongkook",004,16725,ENGR,3.89,33,1,27,4,0,0,0,0,0,1,0,UGRD
2021 Spring,CS,4501,Spec Top: Computer Science,006942,"Mahmoody,Mohammad",006,19972,ENGR,3.88,25,2,20,1,0,0,0,0,0,0,2,UGRD
2021 Spring,CS,4501,Spec Top: Computer Science,006942,"Ordonez-Roman,Vicente",005,19077,ENGR,3.95,69,14,49,4,1,0,0,1,0,0,0,UGRD
2021 Spring,CS,4501,Spec Top: Computer Science,006942,"Sullivan,Kevin J",001,16039,ENGR,3.95,18,2,13,3,0,0,0,0,0,0,0,UGRD
2021 Spring,CS,4630,Defense Against the Dark Arts,038715,"Reiss,Charles",001,16092,ENGR,3.79,43,8,16,14,2,2,1,0,0,0,1,UGRD
2021 Spring,CS,4640,PL for Web Applications,044244,"Praphamontripong,Upsorn",001,16160,ENGR,3.89,104,57,31,5,6,1,4,0,0,0,0,UGRD
2021 Spring,CS,4710,Artificial Intelligence,006916,"Floryan,Mark Richard",001,16306,ENGR,3.91,61,0,48,12,0,0,0,1,0,0,0,UGRD
2021 Spring,CS,4740,Cloud Computing,043033,"Humphrey,Marty A",001,16027,ENGR,3.94,127,39,76,6,2,3,1,0,0,0,0,UGRD
2021 Spring,CS,4750,Database Systems,006934,"Basit,Nada",001,16026,ENGR,3.98,85,38,42,5,0,0,0,0,0,0,0,UGRD
2021 Spring,CS,4750,Database Systems,006934,"Basit,Nada",002,19080,ENGR,3.95,95,45,43,4,1,1,0,1,0,0,0,UGRD
2021 Spring,CS,4760,Network Security,044937,"Graham,Daniel George",001,20731,ENGR,3.92,20,4,12,3,1,0,0,0,0,0,1,UGRD
2021 Spring,CS,4774,Machine Learning,045513,"Nguyen,Nhat H",001,16621,ENGR,3.93,38,17,16,3,1,1,0,0,0,0,1,UGRD
2021 Spring,CS,4774,Machine Learning,045513,"Nguyen,Nhat H",002,19890,ENGR,3.83,37,21,11,2,1,1,0,0,0,0,2,UGRD
2021 Spring,CS,4780,Information Retrieval,045509,"Wang,Hongning",001,16673,ENGR,3.94,21,12,5,2,1,0,0,0,0,0,2,UGRD
2021 Spring,CS,5010,Prog & Sys for Data Science,043242,"Fox,Judy",001,20152,ENGR,3.97,24,15,8,0,1,0,0,0,0,0,0,GRAD
2021 Spring,CS,5010,Prog & Sys for Data Science,043242,"Fox,Judy",002,20153,ENGR,4.00,19,15,4,0,0,0,0,0,0,0,1,GRAD
2021 Spring,CS,5012,Foundations Computer Science,043283,"Apostolellis,Panagiotis",001,20207,ENGR,3.76,28,1,15,4,4,1,1,0,0,0,2,GRAD
2021 Spring,CS,5012,Foundations Computer Science,043283,"Apostolellis,Panagiotis",002,20208,ENGR,3.79,25,0,13,6,3,1,0,0,0,0,2,GRAD
2021 Spring,CS,6111,Cloud Computing,045684,"Shen,Haiying",001,19081,ENGR,3.88,22,10,6,3,1,1,0,0,0,0,1,GRAD
2021 Spring,CS,6222,Introduction to Cryptography,045676,"Wu,David J.",001,16650,ENGR,,,2,6,1,0,1,0,0,0,0,0,GRAD
2021 Spring,CS,6316,Machine Learning,006975,"Zhang,Miaomiao",001,20122,ENGR,3.71,17,0,8,5,3,0,1,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Heo,Seongkook",010,20995,ENGR,,,3,4,0,0,0,0,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Ji,Yangfeng",007,16736,ENGR,3.92,32,23,5,2,1,0,1,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Kwon,Yonghwi",006,19082,ENGR,,,2,5,0,0,0,0,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Li,Jundong",001,20750,ENGR,,,3,3,1,1,1,0,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Sullivan,Kevin J",008,20760,ENGR,3.95,12,1,9,2,0,0,0,0,0,0,1,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Sun,Yixin",003,16627,ENGR,3.76,19,1,9,5,3,1,0,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Wang,Hongning",009,20788,ENGR,3.92,17,14,1,1,0,1,0,0,0,0,0,GRAD
2021 Spring,CS,6501,Spec Top: Computer Science,006981,"Xu,Haifeng",005,16662,ENGR,3.86,20,3,9,7,1,0,0,0,0,0,0,GRAD
2021 Spring,CS,6620,Compilers,006990,"Dwyer,Matthew B",001,19891,ENGR,3.89,15,2,8,3,1,0,0,0,0,0,1,GRAD
2021 Spring,CS,6888,Software Analysis,045682,"Soffa,Mary Lou",001,20713,ENGR,3.93,13,2,8,3,0,0,0,0,0,0,0,GRAD
2021 Spring,CS,8501,Spec Topics Computer Science,040739,"Stankovic,John A",001,16648,ENGR,3.85,11,0,7,3,1,0,0,0,0,0,0,GRAD
2021 Spring,DANC,1200,Intro to Movement Practices,046078,"Schetlick,Kathryn B",001,20158,CGAS,3.89,14,0,10,3,1,0,0,0,0,0,0,UGRD
2021 Spring,DANC,2210,Ballet I,007222,"Schetlick,Kathryn B",001,11791,CGAS,3.96,18,0,15,2,0,0,0,0,0,0,1,UGRD
2021 Spring,DANC,3400,Dance and Culture,007250,"Schetlick,Kathryn B",001,20159,CGAS,3.44,11,0,5,4,0,0,0,0,1,0,1,UGRD
2021 Spring,DANC,4640,Laban Movement Analysis,039323,"Mata,Kimberly Brooks",001,19323,CGAS,3.91,16,0,13,1,0,1,0,0,0,0,1,UGRD
2021 Spring,DRAM,1010,How Theatre Works,007177,"Garey,Cady W.",001,10350,CGAS,3.58,26,0,13,5,3,1,0,1,1,1,1,UGRD
2021 Spring,DRAM,1010,How Theatre Works,007177,"Garey,Cady W.",002,14116,CGAS,3.65,35,0,20,7,1,5,1,0,0,0,1,UGRD
2021 Spring,DRAM,1020,Speaking in Public,007178,"Close,Tovah",001,12697,CGAS,3.93,12,0,9,3,0,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,1020,Speaking in Public,007178,"Close,Tovah",002,12907,CGAS,3.87,15,0,11,2,2,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,1020,Speaking in Public,007178,"Close,Tovah",003,13131,CGAS,3.88,12,0,7,5,0,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,1020,Speaking in Public,007178,"Garey,Cady W.",004,14118,CGAS,3.96,15,0,13,2,0,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,1020,Speaking in Public,007178,"Wales,Jennifer Adair",005,14119,CGAS,3.91,15,0,13,1,0,1,0,0,0,0,0,UGRD
2021 Spring,DRAM,1020,Speaking in Public,007178,"Willis,Brian Gregory",007,20999,CGAS,3.77,14,0,8,4,0,2,0,0,0,0,0,UGRD
2021 Spring,DRAM,1220,Art of the Creature,045569,"Warner,Steven Lewis",001,14120,CGAS,3.85,13,6,4,2,0,0,1,0,0,0,0,UGRD
2021 Spring,DRAM,2310,Costume Technology,007220,"Linton,Marcy J",001,10353,CGAS,3.95,12,1,9,2,0,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,2620,Sound Design,007233,"Rasbury,Michael C",002,12131,CGAS,3.88,11,3,6,1,0,1,0,0,0,0,0,UGRD
2021 Spring,DRAM,3050,Making Theatre Histories,007247,"Wood,Katelyn",001,14128,CGAS,3.75,16,0,4,11,1,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,3080,Script Analysis,007251,"Grissom,Leonard D",001,11696,CGAS,3.69,18,0,6,8,3,1,0,0,0,0,1,UGRD
2021 Spring,DRAM,4590,Special Topics in Theatre,043598,"Davis,Theresa M",002,12997,CGAS,3.92,21,1,17,1,2,0,0,0,0,0,0,UGRD
2021 Spring,DRAM,7420,Movement: Physical Character,007430,"Kubik,Marianne",001,19328,CGAS,,,0,4,3,1,0,0,0,0,0,0,GRAD
2021 Spring,DRAM,7440,"Voice: Tone, Speech, Text",007432,"Burke,Mary K",001,20682,CGAS,,,0,0,3,2,3,0,0,0,0,0,GRAD
2021 Spring,DS,3001,Practice of Data Science,045203,"Wright,Brian",001,17356,DSCI,3.92,26,2,17,7,0,0,0,0,0,0,0,UGRD
2021 Spring,DS,3002,Data Science Systems,046059,"Magee,Neal E",001,20104,DSCI,3.94,27,23,3,0,0,0,0,1,0,0,0,UGRD
2021 Spring,DS,3003,Communicating with Data,046060,"Schwartz,Scott",001,20105,DSCI,3.91,29,16,9,3,0,0,0,1,0,0,0,UGRD
2021 Spring,DS,5001,Exploratory Text Analytics,045703,"Alvarado,Rafael Candido",001,17357,DSCI,3.80,31,4,9,16,2,0,0,0,0,0,0,GRAD
2021 Spring,DS,5001,Exploratory Text Analytics,045703,"Mallikarjun,Sreekanth",002,17358,DSCI,3.97,21,0,17,2,0,0,0,0,0,0,2,GRAD
2021 Spring,DS,5559,New Course: Data Science,043916,"Tashman,Adam Paul",001,19920,DSCI,3.91,24,5,12,4,1,0,0,0,0,0,2,GRAD
2021 Spring,DS,5559,New Course: Data Science,043916,"Tashman,Adam Paul",002,20794,DSCI,3.93,28,8,15,4,1,0,0,0,0,0,0,GRAD
2021 Spring,DS,6002,Ethics of Big Data I,043459,"Wylie,Caitlin Donahue",001,17355,DSCI,,,0,3,5,0,0,0,0,0,0,0,GRAD
2021 Spring,DS,6003,Practice of Data Science II,043512,"Williamson,Jason Patrick",001,17354,DSCI,3.98,61,1,56,4,0,0,0,0,0,0,0,GRAD
2021 Spring,DS,6003,Practice of Data Science II,043512,"Williamson,Jason Patrick",002,19908,DSCI,3.94,16,1,12,3,0,0,0,0,0,0,0,GRAD
2021 Spring,DS,6013,DS Capstone Work II,043919,"Alvarado,Rafael Candido",001,19911,DSCI,3.96,16,4,10,2,0,0,0,0,0,0,0,GRAD
2021 Spring,DS,6013,DS Capstone Work II,043919,"Wright,Brian",005,19915,DSCI,4.00,12,7,5,0,0,0,0,0,0,0,0,GRAD
2021 Spring,DS,6014,Bayesian Machine Learning,045445,"Basener,William F",001,19909,DSCI,3.95,19,9,6,3,0,0,0,0,0,0,1,GRAD
2021 Spring,EAST,1010,East Asian Canons and Cultures,007647,"Diehl,Chad Richard",100,18688,CGAS,3.94,65,9,47,5,2,1,0,0,0,0,1,UGRD
2021 Spring,ECE,2330,Digital Logic Design,007674,"Delong,Todd Anthony",001,16295,ENGR,3.92,139,61,67,5,1,1,1,1,1,0,1,UGRD
2021 Spring,ECE,2630,ECE Fundamentals I,007672,"Barnes,Adam",001,16296,ENGR,3.65,11,2,3,3,1,1,1,0,0,0,0,UGRD
2021 Spring,ECE,2660,ECE Fundamentals II,007673,"Bowers,Steven Michael",001,16032,ENGR,3.77,18,1,9,5,1,2,0,0,0,0,0,UGRD
2021 Spring,ECE,2660,ECE Fundamentals II,007673,"Bowers,Steven Michael",002,20359,ENGR,3.56,20,0,10,3,2,3,1,0,0,1,0,UGRD
2021 Spring,ECE,3250,Electromag Energy Conversion,007678,"Powell Jr.,Harry Courtney",001,15456,ENGR,3.72,12,2,6,0,2,2,0,0,0,0,0,UGRD
2021 Spring,ECE,3501,Special Topics ECE,040913,"Dugan,Joanne B",001,19092,ENGR,3.92,31,0,27,2,1,0,1,0,0,0,0,UGRD
2021 Spring,ECE,3502,Special Topics ECE,040914,"Delong,Todd Anthony",001,19093,ENGR,3.91,30,3,19,7,1,0,0,0,0,0,0,UGRD
2021 Spring,ECE,3750,ECE Fundamentals III,007679,"Powell Jr.,Harry Courtney",001,16104,ENGR,3.86,18,6,9,2,0,0,0,0,1,0,0,UGRD
2021 Spring,ECE,3750,ECE Fundamentals III,007679,"Powell Jr.,Harry Courtney",002,20360,ENGR,3.31,12,6,1,0,0,3,1,0,0,0,1,UGRD
2021 Spring,ECE,4435,Computer Architecture & Design,007695,"Williams,Ronald D",001,15943,ENGR,3.76,32,1,19,7,2,0,2,1,0,0,0,UGRD
2021 Spring,ECE,4457,Computer Networks,007697,"Orebaugh,Angela D",001,16040,ENGR,3.89,14,0,10,3,1,0,0,0,0,0,0,UGRD
2021 Spring,ECE,4550,Applied Research & Design Lab,044084,"Stan,Mircea R",001,16141,ENGR,3.94,16,1,12,3,0,0,0,0,0,0,0,UGRD
2021 Spring,ECE,5150,Microelectronic Intg Circt Fab,007706,"Swami,Nathan",001,15457,ENGR,,,2,4,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ECE,5260,Microwave Engineering I,007704,"Weikle,Robert M",001,19098,ENGR,3.88,11,5,5,0,0,0,1,0,0,0,0,GRAD
2021 Spring,ECE,5502,Spec Top:Elect & Computer Engr,007710,"Gupta,Mool C",001,16218,ENGR,,,0,4,0,1,1,0,0,0,0,0,GRAD
2021 Spring,ECE,5502,Spec Top:Elect & Computer Engr,007710,"Johnson,Barry W",002,16683,ENGR,3.94,12,4,7,0,1,0,0,0,0,0,0,GRAD
2021 Spring,ECE,6435,Computer Architecture & Design,007719,"Williams,Ronald D",001,16189,ENGR,,,2,1,0,0,0,0,1,0,0,1,GRAD
2021 Spring,ECE,6501,Topics: Elect & Computer Engr,007731,"Beling,Andreas",002,16669,ENGR,,,0,4,1,0,1,0,0,0,0,0,GRAD
2021 Spring,ECE,6501,Topics: Elect & Computer Engr,007731,"Tao,Gang",004,19097,ENGR,,,4,5,1,0,0,0,0,0,0,0,GRAD
2021 Spring,ECE,6502,Spec Top:Elect & Computer Engr,007732,"Li,Jundong",002,19086,ENGR,,,1,7,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ECE,6502,Spec Top:Elect & Computer Engr,007732,"Zhang,Miaomiao",005,19089,ENGR,,,0,5,3,0,2,0,0,0,0,0,GRAD
2021 Spring,ECE,6642,Optoelectronic Devices,007720,"Campbell,Joe C",001,16328,ENGR,,,1,2,0,1,0,1,0,0,0,0,GRAD
2021 Spring,ECE,6784,Wireless Communications,007729,"Shen,Cong",001,16301,ENGR,,,2,3,1,0,0,0,0,1,0,2,GRAD
2021 Spring,ECE,6850,Intro to Control Systems,045743,"Lin,Zongli",001,16660,ENGR,3.85,12,3,6,0,1,1,0,0,0,0,1,GRAD
2021 Spring,ECON,2010,Principles of Econ: Microecon,007876,"Doyle,Carter Arnold",090,11577,CGAS,3.43,137,0,16,65,27,16,6,1,3,2,1,UGRD
2021 Spring,ECON,2010,Principles of Econ: Microecon,007876,"Doyle,Carter Arnold",091,13734,CGAS,3.32,132,0,16,45,26,20,13,6,3,2,1,UGRD
2021 Spring,ECON,2010,Principles of Econ: Microecon,007876,"Santugini Repiquet,Marc",200,12276,CGAS,3.56,148,23,52,22,21,11,7,7,1,0,4,UGRD
2021 Spring,ECON,2020,Principles of Econ: Macroecon,007877,"Coppock,Lee A",001,10357,CGAS,3.39,373,9,76,115,86,27,18,18,12,3,9,UGRD
2021 Spring,ECON,2020,Principles of Econ: Macroecon,007877,"Coppock,Lee A",002,10358,CGAS,3.42,219,8,50,66,45,15,11,8,12,2,3,UGRD
2021 Spring,ECON,3010,Intermediate Microeconomics,007908,"Kloosterman,Andrew S",001,10359,CGAS,3.59,44,0,18,8,12,2,4,0,0,0,0,UGRD
2021 Spring,ECON,3010,Intermediate Microeconomics,007908,"Kloosterman,Andrew S",002,11843,CGAS,3.51,39,1,13,7,8,9,0,0,0,1,0,UGRD
2021 Spring,ECON,3010,Intermediate Microeconomics,007908,"Troyan,Peter Gerard",200,12867,CGAS,3.84,28,2,15,8,3,0,0,0,0,0,0,UGRD
2021 Spring,ECON,3010,Intermediate Microeconomics,007908,"Troyan,Peter Gerard",201,12868,CGAS,3.53,34,2,16,3,3,6,1,1,2,0,0,UGRD
2021 Spring,ECON,3020,Intermediate Macroeconomics,007909,"Westerfield,Maria Anne Mabry",400,12405,CGAS,3.66,75,10,24,18,13,7,2,1,0,0,0,UGRD
2021 Spring,ECON,3020,Intermediate Macroeconomics,007909,"Young,Eric R",800,20951,CGAS,3.57,20,0,7,5,4,3,1,0,0,0,0,UGRD
2021 Spring,ECON,3020,Intermediate Macroeconomics,007909,"Young,Eric R",900,20952,CGAS,3.48,33,0,13,6,4,5,4,0,0,1,0,UGRD
2021 Spring,ECON,3030,Money and Banking,007910,"Bethune,Zachary Austin",200,13743,CGAS,3.65,52,6,15,16,8,5,1,1,0,0,0,UGRD
2021 Spring,ECON,3030,Money and Banking,007910,"Bethune,Zachary Austin",201,19167,CGAS,3.66,54,7,13,22,5,5,1,1,0,0,0,UGRD
2021 Spring,ECON,3030,Money and Banking,007910,"Doyle,Carter Arnold",100,11693,CGAS,3.63,36,3,10,13,5,2,3,0,0,0,0,UGRD
2021 Spring,ECON,3630,Econ Issues in the Middle East,007934,"Devlin,Julia Christine",001,14150,CGAS,3.86,56,0,30,26,0,0,0,0,0,0,0,UGRD
2021 Spring,ECON,3630,Econ Issues in the Middle East,007934,"Devlin,Julia Christine",002,13153,CGAS,3.91,59,0,41,18,0,0,0,0,0,0,0,UGRD
2021 Spring,ECON,3720,Introduction to Econometrics,007939,"Chalak,Karim M.",300,12040,CGAS,3.40,67,7,12,14,8,17,6,2,1,0,0,UGRD
2021 Spring,ECON,3720,Introduction to Econometrics,007939,"Chalak,Karim M.",400,12711,CGAS,3.30,61,5,7,17,7,11,5,5,3,0,1,UGRD
2021 Spring,ECON,3720,Introduction to Econometrics,007939,"Michener,Ronald W",100,12880,CGAS,3.35,30,4,9,0,3,10,1,0,3,0,0,UGRD
2021 Spring,ECON,4010,Game Theory,007943,"Johnson,Terence Robert",002,19174,CGAS,3.92,32,5,21,4,2,0,0,0,0,0,0,UGRD
2021 Spring,ECON,4020,Auction Theory and Practice,007944,"Aryal,Gaurab",001,13746,CGAS,3.83,11,2,6,2,0,0,1,0,0,0,1,UGRD
2021 Spring,ECON,4030,Market Design,046168,"Johnson,Terence Robert",001,20390,CGAS,3.85,26,1,16,7,1,1,0,0,0,0,0,UGRD
2021 Spring,ECON,4080,Law and Economics,007948,"Westerfield,Maria Anne Mabry",001,19175,CGAS,3.74,26,2,10,9,3,2,0,0,0,0,0,UGRD
2021 Spring,ECON,4160,Economics of Health,007956,"Moore,Michael J",001,20443,CGAS,4.00,14,2,12,0,0,0,0,0,0,0,0,UGRD
2021 Spring,ECON,4170,"Econ: Risk, Uncertainty & Info",039715,"Santugini Repiquet,Marc",001,12883,CGAS,3.82,58,16,24,7,7,3,0,0,0,0,1,UGRD
2021 Spring,ECON,4200,Antitrust Policy,007960,"Swisher,Anthony Wayne",001,20377,CGAS,3.36,20,1,5,4,7,1,0,0,0,0,2,UGRD
2021 Spring,ECON,4210,Intl Trade: Theory & Policy,007961,"McLaren,John E",100,19177,CGAS,3.45,22,0,2,8,9,2,1,0,0,0,0,UGRD
2021 Spring,ECON,4220,Intr Finance & Macroeconomics,007962,"Van Wincoop,Eric",001,11578,CGAS,3.86,37,12,14,9,0,0,2,0,0,0,0,UGRD
2021 Spring,ECON,4320,Urban Economics,007966,"Johnson,William R",001,19178,CGAS,3.71,16,1,7,3,4,1,0,0,0,0,0,UGRD
2021 Spring,ECON,4350,Corporate Finance,007969,"McGee,Christopher Dylan",100,13065,CGAS,3.83,40,1,26,8,2,3,0,0,0,0,0,UGRD
2021 Spring,ECON,4360,Empirical Finance,007970,"Peterson,Steven Paul",001,11617,CGAS,3.66,19,7,3,5,0,1,1,0,0,1,1,UGRD
2021 Spring,ECON,4365,Global Financial Markets,044412,"Fostel,Ana Laura",090,13748,CGAS,3.16,47,5,16,6,3,2,1,0,0,14,0,UGRD
2021 Spring,ECON,4365,Global Financial Markets,044412,"Fostel,Ana Laura",091,13750,CGAS,3.36,34,10,5,8,3,0,1,0,0,7,0,UGRD
2021 Spring,ECON,4370,Behavioral Finance,007971,"Burton,Edwin T",100,10368,CGAS,3.83,68,1,45,12,6,4,0,0,0,0,0,UGRD
2021 Spring,ECON,4400,Topics in Economic History,007974,"Thomas,Mark",001,20348,CGAS,3.21,11,0,1,4,5,0,0,0,0,0,1,UGRD
2021 Spring,ECON,4430,Environmental Economics,007977,"Sekhri,Sheetal",100,19180,CGAS,3.89,35,2,26,4,1,2,0,0,0,0,0,UGRD
2021 Spring,ECON,4430,Environmental Economics,007977,"Sekhri,Sheetal",200,19181,CGAS,3.93,28,0,24,3,0,1,0,0,0,0,0,UGRD
2021 Spring,ECON,4610,Economic Development,007978,"Aman-Rana,Shan",100,12283,CGAS,3.82,20,2,12,4,1,0,0,1,0,0,0,UGRD
2021 Spring,ECON,4720,Econometric Methods,007983,"Kosenkova,Lidia",100,12885,CGAS,3.62,11,0,3,5,2,0,1,0,0,0,0,UGRD
2021 Spring,ECON,4820,Experimental Economics,007985,"Holt,Charles A.",001,19188,CGAS,3.94,30,11,13,6,0,0,0,0,0,0,0,UGRD
2021 Spring,ECON,7030,Microeconomic Theory II,008022,"Anderson,Simon P",100,11637,CGAS,3.44,17,0,5,3,2,6,1,0,0,0,0,GRAD
2021 Spring,ECON,7040,Macroeconomic Theory II,008023,"Leeper,Eric Michael",100,10370,CGAS,3.68,17,0,5,8,3,1,0,0,0,0,0,GRAD
2021 Spring,ECON,7720,Econometrics II,008043,"Pepper,John V",100,10371,CGAS,3.50,18,1,3,5,5,4,0,0,0,0,0,GRAD
2021 Spring,ECON,8010,Microeconomic Theory III,008046,"Engers,Maxim P",100,11846,CGAS,3.36,17,0,2,5,4,4,2,0,0,0,0,GRAD
2021 Spring,ECON,8160,Labor Econ and Development,008056,"Turner,Sarah E",001,20922,CGAS,,,0,3,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ECON,8180,Industrial Organization II,008058,"Aryal,Gaurab",001,10373,CGAS,,,3,2,4,1,0,0,0,0,0,0,GRAD
2021 Spring,ECON,8220,International Finance,008060,"Van Wincoop,Eric",001,10374,CGAS,,,0,2,1,2,1,0,0,0,0,0,GRAD
2021 Spring,ECON,8310,Public Economics I,008061,"Lockwood,Lee Michael",001,14170,CGAS,,,1,2,3,1,1,0,0,0,0,0,GRAD
2021 Spring,ECON,8360,Empirical Macroeconomics,008066,"Lee,Jae Won",100,14181,CGAS,,,0,4,2,0,0,0,0,0,0,0,GRAD
2021 Spring,ECON,8710,Cross Section Econometrics,008072,"Kosenkova,Lidia",001,19190,CGAS,3.80,12,0,4,8,0,0,0,0,0,0,0,GRAD
2021 Spring,ECON,8991,Research Methods,008078,"Sukhtankar,Sandip Rajeev",001,20848,CGAS,3.95,11,0,9,2,0,0,0,0,0,0,0,GRAD
2021 Spring,EDHS,1120,Found of Community Engagement,043507,"Levy,Melissa Kim",1,15044,EDUC,3.90,35,26,5,1,0,2,1,0,0,0,0,UGRD
2021 Spring,EDHS,2230,Drug Awareness,044847,"Pleszkoch,Elisabeth Ann Wilson",1,15162,EDUC,3.89,32,0,24,6,1,1,0,0,0,0,0,UGRD
2021 Spring,EDHS,2240,Substance Abuse,009090,"Pleszkoch,Elisabeth Ann Wilson",1,14956,EDUC,3.82,31,0,16,12,1,1,0,0,0,0,1,UGRD
2021 Spring,EDHS,2250,Stress and Anxiety Management,044538,"Cholewa,Blaire Elizabeth",1,15146,EDUC,3.93,54,16,26,12,0,0,0,0,0,0,0,UGRD
2021 Spring,EDHS,2250,Stress and Anxiety Management,044538,"Knape,Erin Oakley",2,19245,EDUC,4.00,24,19,5,0,0,0,0,0,0,0,0,UGRD
2021 Spring,EDHS,2860,Child Protection Emergencies,044580,"Bass,Valerie N",1,19247,EDUC,3.81,15,1,8,4,1,1,0,0,0,0,0,UGRD
2021 Spring,EDHS,3055,Prevention of Youth Violence,043203,"Cornell,Dewey G",1,15043,EDUC,3.84,22,2,14,3,1,2,0,0,0,0,0,UGRD
2021 Spring,EDHS,3060,Building Resilience in Youth,045060,"Williams,Joseph M",1,19400,EDUC,3.97,21,15,4,2,0,0,0,0,0,0,0,UGRD
2021 Spring,EDHS,3110,Understanding Autism,044840,"DuBay,Michaela",1,15157,EDUC,3.92,23,0,20,2,0,0,1,0,0,0,0,UGRD
2021 Spring,EDHS,3120,Abnormal Psychology,043641,"Downer,Jason T",1,19248,EDUC,3.92,28,0,23,3,2,0,0,0,0,0,0,UGRD
2021 Spring,EDHS,3130,The Psychology of Trauma,046200,"Yoder,Matthew S",1,20667,EDUC,3.81,22,1,15,3,0,2,1,0,0,0,0,UGRD
2021 Spring,EDHS,3200,Intro Counsel Student Athletes,044041,"Harris,Paul Christopher",1,15096,EDUC,3.86,43,11,20,7,4,1,0,0,0,0,0,UGRD
2021 Spring,EDHS,3240,Peer Health Education,009096,"Jones,Jason S",1,15286,EDUC,3.98,16,9,6,1,0,0,0,0,0,0,0,UGRD
2021 Spring,EDHS,4030,Speech and Hearing Science,044036,"Loncke,Filip T",1,15094,EDUC,3.81,94,11,54,18,4,3,2,1,0,1,0,UGRD
2021 Spring,EDHS,4040,Anat & Phys of Speech & Hear,044389,"DuBay,Michaela",1,15119,EDUC,3.92,37,0,32,2,2,1,0,0,0,0,0,UGRD
2021 Spring,EDHS,4150,Intro to Aural (Re)Hab,045580,"Roush,Kristin C",1,15285,EDUC,3.97,28,3,22,3,0,0,0,0,0,0,0,UGRD
